ExperimentName,Subject,AgeSubj,HandenesSubj,Procedure[Block],CueDur[Trial],RespExpTask1.CRESP[Trial],RespTARGET.RT[Trial],SOA[Trial],Target[Trial],RespExpTask1_RESP_CORR,CueDur_SL
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,z,594,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,m,590,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,z,541,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,m,748,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,m,683,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,m,711,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,z,776,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,z,571,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,m,770,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,m,602,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,m,735,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,m,549,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,z,569,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,m,751,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,z,692,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,m,505,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,z,728,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,m,567,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,z,530,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,m,704,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,z,726,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,m,503,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,z,690,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,350,m,707,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,m,1007,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,m,1047,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,300,z,580,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,100,z,675,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc2,150,m,717,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,315,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,585,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,617,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,602,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,448,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,576,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,557,0,6,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,682,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,440,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,608,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,623,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,601,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,710,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,606,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,664,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,637,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,597,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,623,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,597,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,605,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,683,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,656,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,614,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,757,100,7,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,607,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,228,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,605,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,556,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,516,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,646,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,584,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,598,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,650,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,687,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,592,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,608,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,733,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,729,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,758,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,510,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,281,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,677,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,607,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,528,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,521,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,644,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,630,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,540,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,653,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,773,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,627,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,493,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,576,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,641,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,609,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,661,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,760,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,596,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,628,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,639,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,1062,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,1046,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,782,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,990,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,300,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,600,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,551,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,742,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,781,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,646,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,555,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,727,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,574,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,676,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,722,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,297,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,1107,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,347,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,923,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,714,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,769,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,548,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,679,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,693,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,928,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,653,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,666,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,879,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,604,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,725,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,337,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,673,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,745,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,633,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,546,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,568,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,539,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,649,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,593,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,693,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,608,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,577,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,309,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,374,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,914,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,647,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,400,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,548,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,587,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,1067,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,804,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,639,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,661,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,650,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,610,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,1097,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,635,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,571,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,656,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,310,100,7,space,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,624,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,612,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,m,687,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,783,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,757,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,654,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,744,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,646,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,668,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,549,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,505,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,553,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,652,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,873,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,z,1105,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,300,m,713,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,837,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,350,z,621,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,m,756,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,662,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,100,z,780,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,413,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,z,914,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc3,150,m,542,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,631,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,159,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,566,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,724,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,591,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,524,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,540,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,563,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,548,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,507,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,708,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,756,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,686,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,672,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,943,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,653,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,655,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,652,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,560,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,674,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,302,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,571,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,571,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,675,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,722,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,633,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,621,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,571,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,614,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,739,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,596,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,729,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,675,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,649,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,548,0,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,683,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,585,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,657,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,314,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,809,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,611,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,674,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,589,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,669,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,566,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,741,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,599,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,387,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,578,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,476,0,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,741,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,979,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,663,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,694,100,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,608,100,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,552,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,652,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,1008,100,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,613,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,720,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,623,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,570,0,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,674,0,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,673,100,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,503,0,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,812,100,3,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,249,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,1002,100,2,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,668,100,6,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,710,0,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,655,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,1016,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,704,100,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,z,599,0,4,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,869,0,7,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,838,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,z,663,0,3,z,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,m,636,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,628,100,4,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,680,0,7,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,669,0,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,z,554,0,2,z,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,150,m,694,100,6,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,100,m,646,100,8,m,SHORT
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,350,m,575,100,8,m,LONG
Exp1_SingleTask_TiTo_Subj17-24,1,22,sx,BlockProc4,300,z,599,100,3,z,LONG
