DATASET 2. Raw data of the DUAL TASK EXPERIMENT.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ExperimentName,Subject,AgeSubj,HandenesSubj,Procedure[Block],CueDur[Trial],RespExpTask1.CRESP[Trial],RespExpTask2.CRESP[Trial],RespTARGET.RT[Trial],SOA[Trial],Target[Trial],RespExpTask1_RESP_CORR,RespExpTask2_RESP_CORR
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,350,m,m,517,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,300,m,m,779,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,150,m,z,842,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,300,z,m,794,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,300,m,m,800,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,150,m,z,972,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,150,z,z,849,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,300,z,m,759,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,350,m,m,257,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,300,m,m,580,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,100,m,z,659,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,100,m,z,699,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,300,z,m,676,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,300,z,m,679,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,100,z,z,324,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,150,m,z,1086,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,150,z,z,795,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,100,z,z,767,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,100,z,z,655,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,350,z,m,635,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,150,z,z,803,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,350,m,m,695,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,350,m,m,607,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,300,m,m,585,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,28,24,dx,BlockProc4,100,m,z,826,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,TrialProc,,,,,,,,
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,0,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,1197,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,879,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,1246,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,823,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,750,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,1152,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,813,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,515,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,697,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,661,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,623,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,1005,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,777,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,687,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,633,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,656,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,692,0,6,space,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,1024,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,964,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,1027,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,923,100,8,space,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,0,100,4,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,0,0,2,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,894,100,8,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,1184,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,716,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,636,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,931,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,806,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,641,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,844,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,912,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,679,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,852,100,6,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,779,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,768,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,1145,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,0,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,736,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,702,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,1014,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,850,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,880,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,969,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,701,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,1015,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,873,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,849,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,825,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,762,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,1062,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,779,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,713,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,812,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,1003,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,485,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,804,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,865,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,1018,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,712,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,933,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,482,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,964,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,1189,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,0,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,813,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,865,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,764,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,1095,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,1460,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,1030,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,965,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,749,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,749,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,903,100,7,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,677,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,1000,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,0,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,875,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,881,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,925,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,1020,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,0,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,734,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,754,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,935,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,1233,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,1059,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,1145,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,1121,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,0,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,918,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,0,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,560,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,1240,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,781,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,623,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,855,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,760,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,927,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,797,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,1179,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,574,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,697,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,907,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,749,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,757,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,1419,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,749,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,809,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,831,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,821,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,819,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,876,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,1306,0,4,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,866,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,1072,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,759,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,1230,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,1136,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,0,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,0,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,973,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,910,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,862,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,893,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,706,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,839,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,959,100,6,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,850,0,8,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,1121,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,832,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,715,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,m,z,953,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,m,z,758,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,894,100,6,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,100,z,z,875,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,0,0,4,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,m,m,960,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,z,m,1028,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,150,z,z,778,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,300,m,m,808,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc1,350,z,m,784,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,m,m,1261,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,m,z,779,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,m,z,780,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,799,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,z,z,659,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,1392,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,1487,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,805,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,m,z,797,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,1252,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,638,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,m,m,917,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,1024,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,942,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,z,z,895,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,m,m,0,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,1295,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,516,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,962,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,m,m,584,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,449,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,z,z,877,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,m,z,0,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,1017,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,567,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,m,z,1135,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,m,m,922,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,z,z,1008,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,1004,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,m,z,0,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,m,z,906,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,m,z,452,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,m,m,819,0,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,1005,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,0,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,m,z,570,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,930,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,927,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,m,z,1372,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,0,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,z,z,807,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,1243,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,m,z,1052,100,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,m,z,718,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,825,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,z,z,1249,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,821,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,959,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,668,0,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,979,0,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,0,100,6,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,971,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,935,0,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,m,z,1368,0,3,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,z,z,1154,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,1130,0,8,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,m,z,664,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,1070,0,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,919,100,6,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,1144,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,670,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,m,z,902,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,730,100,3,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,m,z,900,0,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,m,z,647,100,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,z,z,1075,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,z,z,514,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,1191,100,4,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,m,m,1141,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,734,100,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,m,z,516,0,2,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,1096,100,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,m,z,0,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,100,z,z,979,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,976,100,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,609,100,8,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,m,m,750,100,3,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,1265,100,7,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,793,0,7,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,m,z,947,100,4,m,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,m,m,972,0,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,z,m,1114,0,6,z,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,350,m,m,1291,100,2,m,m
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,150,z,z,951,0,8,z,z
Exp1_DualTask_ToTi_Subj9-16,30,23,dx,BlockProc2,300,z,m,639,0,7,z,m
