ExperimentName,Subject,AgeSubj,HandenesSubj,Procedure[Block],CueDur[Trial],RespExpTask1.CRESP[Trial],SOA[Trial],RespExpTask1_RESP_CORR,Correct (0/1),Accuracy,CueDur,RespTARGET.RT[Trial]
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,z,100,z,1,,LONG,485
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,m,0,m,1,,LONG,453
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,m,0,m,1,,LONG,490
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,m,0,m,1,,SHORT,525
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,m,0,m,1,,LONG,407
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,m,100,m,1,,LONG,468
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,m,100,m,1,,LONG,490
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,z,0,z,1,,SHORT,406
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,m,0,m,1,,SHORT,474
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,m,100,m,1,,LONG,436
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,m,100,m,1,,SHORT,444
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,z,0,z,1,,SHORT,475
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,m,0,m,1,,LONG,598
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,z,100,z,1,,LONG,518
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,z,100,z,1,,LONG,471
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,m,0,m,1,,SHORT,432
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,m,100,m,1,,LONG,549
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,m,100,m,1,,SHORT,378
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,m,100,m,1,,SHORT,419
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,m,0,m,1,,SHORT,447
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,z,0,z,1,,LONG,427
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,z,0,z,1,,SHORT,582
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,z,100,z,1,,SHORT,426
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,m,100,m,1,,LONG,473
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,z,100,z,1,,SHORT,453
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,z,100,z,1,,SHORT,485
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,m,0,m,1,,SHORT,386
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,z,0,z,1,,LONG,468
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,m,0,m,1,,LONG,534
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,m,0,m,1,,LONG,459
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,m,0,m,1,,LONG,402
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,m,100,m,1,,LONG,407
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,z,0,z,1,,SHORT,514
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,m,100,m,1,,LONG,469
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,z,100,z,1,,LONG,527
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,m,0,m,1,,LONG,441
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,m,0,m,1,,SHORT,578
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,m,100,m,1,,SHORT,421
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,z,100,z,1,,SHORT,604
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,z,100,z,1,,LONG,529
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,z,0,z,1,,LONG,564
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,z,100,z,1,,LONG,574
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,z,0,z,1,,SHORT,577
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,z,0,z,1,,LONG,473
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,m,0,m,1,,SHORT,483
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,m,100,m,1,,SHORT,464
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,z,100,z,1,,SHORT,484
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,z,0,z,1,,SHORT,521
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,150,z,100,z,1,,SHORT,482
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,z,0,z,1,,LONG,465
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,z,0,z,1,,LONG,514
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,100,m,100,m,1,,SHORT,471
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,350,m,0,m,1,,LONG,565
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc1,300,z,100,z,1,,LONG,526
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,0,m,1,,SHORT,540
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,0,z,1,,SHORT,489
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,100,m,1,,LONG,455
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,100,z,1,,SHORT,477
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,100,z,1,,SHORT,575
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,100,m,1,,LONG,534
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,100,z,1,,LONG,493
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,0,z,1,,LONG,567
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,0,z,1,,LONG,599
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,0,m,1,,LONG,422
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,0,m,1,,SHORT,355
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,0,z,1,,SHORT,560
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,0,m,1,,SHORT,764
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,100,z,1,,SHORT,440
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,100,z,1,,LONG,396
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,0,m,1,,LONG,596
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,0,m,1,,LONG,691
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,100,m,1,,SHORT,563
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,0,m,1,,LONG,544
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,0,z,1,,SHORT,532
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,100,m,1,,LONG,545
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,100,m,1,,LONG,433
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,0,m,1,,LONG,458
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,100,m,1,,LONG,482
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,100,z,1,,SHORT,506
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,100,z,1,,LONG,561
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,0,m,1,,SHORT,388
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,100,z,1,,SHORT,490
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,100,m,1,,SHORT,604
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,100,m,1,,SHORT,513
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,100,m,1,,SHORT,396
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,0,z,1,,LONG,518
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,0,z,1,,LONG,593
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,0,z,1,,LONG,565
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,100,z,1,,SHORT,637
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,0,z,1,,SHORT,504
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,100,m,1,,LONG,528
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,0,z,1,,SHORT,460
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,0,m,1,,SHORT,509
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,100,m,1,,SHORT,596
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,0,m,1,,LONG,504
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,0,m,1,,SHORT,568
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,100,m,1,,SHORT,461
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,100,z,1,,LONG,538
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,0,z,1,,SHORT,615
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,100,z,1,,LONG,495
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,0,z,1,,LONG,466
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,100,z,1,,LONG,512
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,100,m,1,,SHORT,587
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,100,z,1,,LONG,492
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,0,z,1,,LONG,580
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,100,space,0,,LONG,588
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,100,m,1,,LONG,487
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,100,m,1,,LONG,481
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,0,m,1,,SHORT,535
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,100,z,1,,SHORT,448
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,100,m,1,,SHORT,471
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,0,m,1,,SHORT,438
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,0,m,1,,SHORT,456
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,0,m,1,,SHORT,692
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,0,m,1,,LONG,534
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,0,z,1,,LONG,497
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,0,m,1,,SHORT,590
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,100,z,1,,SHORT,417
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,0,m,1,,LONG,503
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,100,z,1,,SHORT,535
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,100,m,1,,SHORT,483
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,0,m,1,,LONG,458
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,100,m,1,,LONG,491
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,100,z,1,,LONG,492
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,0,z,1,,SHORT,375
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,100,z,1,,LONG,502
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,100,m,1,,SHORT,511
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,100,z,1,,SHORT,577
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,100,m,1,,SHORT,526
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,0,m,1,,SHORT,632
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,0,z,1,,SHORT,530
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,0,z,1,,LONG,568
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,0,z,1,,SHORT,497
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,0,z,1,,LONG,517
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,100,z,1,,LONG,464
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,100,m,1,,SHORT,545
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,100,m,0,,SHORT,546
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,100,m,1,,LONG,629
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,100,z,1,,SHORT,580
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,0,z,1,,LONG,480
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,0,m,1,,LONG,498
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,100,z,1,,LONG,570
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,0,m,1,,LONG,501
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,100,m,1,,LONG,499
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,0,z,1,,LONG,557
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,0,z,1,,SHORT,503
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,100,z,1,,LONG,558
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,0,z,1,,SHORT,464
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,0,z,1,,SHORT,550
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,0,m,1,,LONG,545
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,100,m,1,,LONG,486
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,0,m,1,,LONG,511
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,100,m,1,,SHORT,453
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,0,m,1,,LONG,487
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,100,m,1,,LONG,559
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,0,z,1,,LONG,490
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,0,z,1,,LONG,425
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,100,m,1,,SHORT,705
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,0,z,1,,SHORT,519
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,100,z,1,,LONG,502
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,100,m,1,,LONG,552
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,100,z,1,,SHORT,502
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,0,m,1,,SHORT,581
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,0,z,1,,SHORT,412
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,100,z,1,,SHORT,497
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,0,z,1,,LONG,515
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,0,z,1,,SHORT,522
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,100,z,1,,LONG,471
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,0,m,1,,SHORT,438
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,0,z,1,,SHORT,491
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,0,m,1,,SHORT,552
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,100,m,1,,LONG,633
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,m,100,m,1,,SHORT,458
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,100,z,1,,SHORT,560
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,0,m,1,,LONG,522
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,100,m,1,,LONG,581
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,100,m,1,,LONG,435
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,100,z,1,,LONG,505
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,0,z,1,,LONG,645
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,z,100,z,1,,LONG,350
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,100,m,1,,SHORT,524
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,0,z,1,,LONG,579
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,0,z,1,,SHORT,288
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,0,m,1,,LONG,517
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,100,z,1,,SHORT,702
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,0,z,1,,LONG,508
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,100,z,1,,LONG,584
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,m,0,m,1,,LONG,527
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,0,m,1,,SHORT,489
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,300,z,100,z,1,,LONG,490
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,150,z,100,z,1,,SHORT,633
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,0,m,1,,SHORT,508
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,0,m,0,,SHORT,492
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,100,m,1,,SHORT,782
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,100,m,1,,SHORT,482
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,m,0,m,1,,SHORT,601
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,100,z,100,z,1,,SHORT,539
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc2,350,m,0,m,1,,LONG,517
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,m,0,m,1,,SHORT,552
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,m,0,m,1,,LONG,437
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,z,100,z,1,,LONG,619
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,m,0,m,1,,SHORT,539
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,m,0,m,1,,LONG,0
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,z,0,z,1,,SHORT,497
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,z,0,z,1,,SHORT,461
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,m,0,m,1,,LONG,567
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,m,100,m,1,,SHORT,458
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,z,0,z,1,,SHORT,583
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,m,100,m,1,,SHORT,512
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,z,0,z,1,,SHORT,691
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,z,100,z,1,,LONG,559
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,m,0,m,1,,LONG,505
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,z,100,z,1,,SHORT,638
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,m,0,m,1,,LONG,518
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,z,100,z,1,,SHORT,530
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,z,100,z,1,,LONG,465
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,z,100,z,1,,LONG,649
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,m,100,m,1,,LONG,412
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,m,100,m,1,,SHORT,482
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,z,0,z,1,,LONG,488
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,z,100,z,1,,LONG,471
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,z,100,z,1,,SHORT,404
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,z,0,z,1,,SHORT,545
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,z,0,z,1,,SHORT,464
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,z,0,z,1,,LONG,505
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,m,100,m,1,,LONG,438
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,m,0,m,1,,SHORT,648
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,m,0,m,1,,SHORT,593
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,z,100,z,1,,SHORT,503
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,m,0,m,1,,LONG,656
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,z,0,z,1,,LONG,600
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,z,100,z,1,,SHORT,523
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,m,100,m,1,,LONG,547
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,m,100,m,1,,SHORT,543
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,m,0,m,1,,SHORT,551
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,m,100,m,1,,SHORT,562
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,z,0,z,1,,LONG,395
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,z,100,z,1,,SHORT,903
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,m,100,m,1,,LONG,549
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,z,0,space,0,,LONG,409
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,z,0,z,1,,LONG,539
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,z,100,z,1,,LONG,537
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,m,100,m,1,,LONG,0
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,m,0,m,1,,SHORT,496
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,m,100,m,1,,LONG,506
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,m,100,m,1,,SHORT,560
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,m,0,m,1,,SHORT,470
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,z,100,z,1,,LONG,560
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,350,m,100,m,1,,LONG,479
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,z,100,z,1,,SHORT,564
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,150,m,100,m,1,,SHORT,527
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,z,0,z,1,,SHORT,676
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,300,z,0,z,1,,LONG,587
Exp1_SingleTask_ToTi_Subj24-32,29,25,dx,BlockProc3,100,m,100,m,1,,SHORT,573
